sampleID,domainID,siteID,collectDate,analyte,analyteConcentration,analyteUnits,mdl,below_det,NEONpackage
TOMB.C0.20190819.FIL.2,D08,TOMB,2019-08-19T16:00:00Z,DOC,4.538,milligramsPerLiter,0.097,NO,DP1.20093.001
TOMB.C0.20190819.FIL,D08,TOMB,2019-08-19T16:00:00Z,DOC,4.585,milligramsPerLiter,0.097,NO,DP1.20093.001
TOMB.C0.20191008.FIL,D08,TOMB,2019-10-08T16:24:00Z,DOC,4.886,milligramsPerLiter,0.097,NO,DP1.20093.001
TOMB.C0.20191106.FIL,D08,TOMB,2019-11-06T18:58:00Z,DOC,5.864,milligramsPerLiter,0.097,NO,DP1.20093.001
TOMB.C0.20191111.FIL,D08,TOMB,2019-11-11T18:01:00Z,DOC,5.433,milligramsPerLiter,0.097,NO,DP1.20093.001
TOMB.C0.20191209.FIL.3,D08,TOMB,2019-12-09T17:08:00Z,DOC,5.519,milligramsPerLiter,0.097,NO,DP1.20093.001
TOMB.C0.20191209.FIL.2,D08,TOMB,2019-12-09T17:08:00Z,DOC,5.502,milligramsPerLiter,0.097,NO,DP1.20093.001
TOMB.C0.20191209.FIL,D08,TOMB,2019-12-09T17:08:00Z,DOC,5.564,milligramsPerLiter,0.097,NO,DP1.20093.001
TOMB.C0.20191216.FIL,D08,TOMB,2019-12-16T17:30:00Z,DOC,4.661,milligramsPerLiter,0.097,NO,DP1.20093.001
TOMB.C0.20200130.FIL,D08,TOMB,2020-01-30T16:38:00Z,DOC,3.147,milligramsPerLiter,0.097,NO,DP1.20093.001
TOMB.C0.20200203.FIL,D08,TOMB,2020-02-03T17:20:00Z,DOC,3.506,milligramsPerLiter,0.097,NO,DP1.20093.001
TOMB.C0.20200212.FIL,D08,TOMB,2020-02-12T16:28:00Z,DOC,4.795,milligramsPerLiter,0.097,NO,DP1.20093.001
TOMB.C0.20200303.FIL,D08,TOMB,2020-03-03T16:47:00Z,DOC,3.563,milligramsPerLiter,0.097,NO,DP1.20093.001
TOMB.C0.20200304.FIL,D08,TOMB,2020-03-04T16:40:00Z,DOC,3.015,NA,0.097,NO,DP1.20093.001
TOMB.C0.20200319.FIL,D08,TOMB,2020-03-19T15:43:00Z,DOC,3.079,milligramsPerLiter,0.097,NO,DP1.20093.001
TOMB.C0.20200714.FIL,D08,TOMB,2020-07-14T16:51:00Z,DOC,4.444,milligramsPerLiter,0.097,NO,DP1.20093.001
TOMB.C0.20200720.FIL,D08,TOMB,2020-07-20T16:21:00Z,DOC,4.337,milligramsPerLiter,0.097,NO,DP1.20093.001
TOMB.C2.20200720.FIL,D08,TOMB,2020-07-20T17:31:00Z,DOC,4.547,milligramsPerLiter,0.097,NO,DP1.20093.001
TOMB.C0.20200812.FIL,D08,TOMB,2020-08-12T15:05:00Z,DOC,4.667,milligramsPerLiter,0.097,NO,DP1.20093.001
TOMB.C0.20200827.FIL,D08,TOMB,2020-08-27T15:02:00Z,DOC,4.108,milligramsPerLiter,0.097,NO,DP1.20093.001
TOMB.C0.20200909.FIL,D08,TOMB,2020-09-09T14:48:00Z,DOC,3.683,milligramsPerLiter,0.097,NO,DP1.20093.001
TOMB.C0.20200921.FIL.3,D08,TOMB,2020-09-21T15:22:00Z,DOC,3.344,milligramsPerLiter,0.097,NO,DP1.20093.001
TOMB.C0.20200921.FIL.2,D08,TOMB,2020-09-21T15:22:00Z,DOC,3.332,milligramsPerLiter,0.097,NO,DP1.20093.001
TOMB.C0.20200921.FIL,D08,TOMB,2020-09-21T15:22:00Z,DOC,3.529,milligramsPerLiter,0.097,NO,DP1.20093.001
TOMB.C0.20201007.FIL,D08,TOMB,2020-10-07T15:31:00Z,DOC,3.225,milligramsPerLiter,0.097,NO,DP1.20093.001
TOMB.C0.20201013.FIL,D08,TOMB,2020-10-13T16:10:00Z,DOC,3.876,milligramsPerLiter,0.097,NO,DP1.20093.001
TOMB.C0.20201102.FIL,D08,TOMB,2020-11-02T16:56:00Z,DOC,4.885,milligramsPerLiter,0.097,NO,DP1.20093.001
TOMB.C0.20201110.FIL,D08,TOMB,2020-11-10T16:19:00Z,DOC,4.428,milligramsPerLiter,0.097,NO,DP1.20093.001
TOMB.C0.20201130.FIL,D08,TOMB,2020-11-30T16:15:00Z,DOC,5.532,milligramsPerLiter,0.097,NO,DP1.20093.001
TOMB.C0.20201208.FIL.3,D08,TOMB,2020-12-08T18:06:00Z,DOC,4.534,milligramsPerLiter,0.097,NO,DP1.20093.001
TOMB.C0.20201208.FIL,D08,TOMB,2020-12-08T18:06:00Z,DOC,4.771,milligramsPerLiter,0.097,NO,DP1.20093.001
TOMB.C0.20201208.FIL.2,D08,TOMB,2020-12-08T18:06:00Z,DOC,4.554,milligramsPerLiter,0.097,NO,DP1.20093.001
TOMB.C0.20210209.FIL,D08,TOMB,2021-02-09T16:50:00Z,DOC,4.243,milligramsPerLiter,0.097,NO,DP1.20093.001
TOMB.C0.20210225.FIL,D08,TOMB,2021-02-25T18:10:00Z,DOC,3.867,milligramsPerLiter,0.097,NO,DP1.20093.001
TOMB.C0.20210309.FIL,D08,TOMB,2021-03-09T17:30:00Z,DOC,5.118,milligramsPerLiter,0.097,NO,DP1.20093.001
TOMB.C0.20210309.FIL.3,D08,TOMB,2021-03-09T17:30:00Z,DOC,4.667,milligramsPerLiter,0.097,NO,DP1.20093.001
TOMB.C0.20210309.FIL.2,D08,TOMB,2021-03-09T17:30:00Z,DOC,5.895,milligramsPerLiter,0.097,NO,DP1.20093.001
TOMB.C0.20210318.FIL,D08,TOMB,2021-03-18T15:38:00Z,DOC,6.374,milligramsPerLiter,0.097,NO,DP1.20093.001
TOMB.C0.20210412.FIL,D08,TOMB,2021-04-12T15:49:00Z,DOC,4.596,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20190529.FIL,D10,ARIK,2019-05-29T18:15:00Z,DOC,6.355,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20190605.FIL,D10,ARIK,2019-06-05T16:16:00Z,DOC,6.356,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20190611.FIL,D10,ARIK,2019-06-11T17:31:00Z,DOC,5.322,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20190618.FIL,D10,ARIK,2019-06-18T15:30:00Z,DOC,5.656,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20190708.FIL.2,D10,ARIK,2019-07-08T16:05:00Z,DOC,4.564,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20190708.FIL.3,D10,ARIK,2019-07-08T16:05:00Z,DOC,4.356,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20190708.FIL,D10,ARIK,2019-07-08T16:05:00Z,DOC,4.923,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20190718.FIL,D10,ARIK,2019-07-18T15:41:00Z,DOC,5.729,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20190806.FIL,D10,ARIK,2019-08-06T17:35:00Z,DOC,5.538,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20190819.FIL,D10,ARIK,2019-08-19T17:43:00Z,DOC,5.478,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20190903.FIL,D10,ARIK,2019-09-03T19:50:00Z,DOC,5.506,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20191002.FIL,D10,ARIK,2019-10-02T14:10:00Z,DOC,5.937,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20191105.FIL,D10,ARIK,2019-11-05T20:45:00Z,DOC,5.882,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20191105.FIL.2,D10,ARIK,2019-11-05T20:45:00Z,DOC,6.191,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20191212.FIL,D10,ARIK,2019-12-12T19:10:00Z,DOC,3.988,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20191218.FIL,D10,ARIK,2019-12-18T18:29:00Z,DOC,4.467,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20200107.FIL,D10,ARIK,2020-01-07T18:34:00Z,DOC,3.664,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20200115.FIL,D10,ARIK,2020-01-15T18:16:00Z,DOC,3.614,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20200205.FIL,D10,ARIK,2020-02-05T19:19:00Z,DOC,3.955,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20200212.FIL,D10,ARIK,2020-02-12T16:20:00Z,DOC,3.763,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20200227.FIL,D10,ARIK,2020-02-27T15:26:00Z,DOC,3.636,NA,0.097,NO,DP1.20093.001
ARIK.SS.20200303.FIL.3,D10,ARIK,2020-03-03T18:30:00Z,DOC,3.853,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20200303.FIL,D10,ARIK,2020-03-03T18:30:00Z,DOC,4.023,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20200303.FIL.2,D10,ARIK,2020-03-03T18:30:00Z,DOC,3.819,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20200310.FIL,D10,ARIK,2020-03-10T15:45:00Z,DOC,4.822,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.RE.20200916.FIL,D10,ARIK,2020-09-16T18:02:00Z,DOC,8.058,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20201006.FIL.2,D10,ARIK,2020-10-06T17:43:00Z,DOC,6.26,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20201006.FIL,D10,ARIK,2020-10-06T17:43:00Z,DOC,6.821,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20201006.FIL.3,D10,ARIK,2020-10-06T17:43:00Z,DOC,6.242,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20201020.FIL,D10,ARIK,2020-10-20T14:25:00Z,DOC,44.87,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20201103.FIL,D10,ARIK,2020-11-03T18:40:00Z,DOC,5.792,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20201110.FIL,D10,ARIK,2020-11-10T18:09:00Z,DOC,5.356,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20201117.FIL,D10,ARIK,2020-11-17T16:52:00Z,DOC,4.222,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20201202.FIL,D10,ARIK,2020-12-02T18:45:00Z,DOC,5.832,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20201216.FIL.3,D10,ARIK,2020-12-16T15:31:00Z,DOC,5.178,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20201216.FIL,D10,ARIK,2020-12-16T15:31:00Z,DOC,5.26,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20201216.FIL.2,D10,ARIK,2020-12-16T15:31:00Z,DOC,5.271,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20210105.FIL,D10,ARIK,2021-01-05T18:28:00Z,DOC,3.967,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20210119.FIL,D10,ARIK,2021-01-19T17:02:00Z,DOC,3.501,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20210202.FIL,D10,ARIK,2021-02-02T19:01:00Z,DOC,4.451,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20210217.FIL,D10,ARIK,2021-02-17T19:10:00Z,DOC,3.3,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20210223.FIL,D10,ARIK,2021-02-23T15:41:00Z,DOC,3.429,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20210302.FIL.3,D10,ARIK,2021-03-02T18:09:00Z,DOC,4.092,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20210302.FIL.2,D10,ARIK,2021-03-02T18:09:00Z,DOC,4.08,milligramsPerLiter,0.097,NO,DP1.20093.001
ARIK.SS.20210302.FIL,D10,ARIK,2021-03-02T18:09:00Z,DOC,4.086,milligramsPerLiter,0.097,NO,DP1.20093.001
